26.57
99.01
165.6
378.52
455.92
152.36
189.63
470.57
627.6
252.45
30.86
55.93
142.88
96.33
121.88
966.17
4134.59
8002.92
215.53
136.7
0.81
1.1
0.81
1.1
1.37
1.24
1.0
1.21
0.88
1.37
1.15
0.95
0.81
1.1
20.78
61.53
104.86
103.86
67.79
10.8
35.46
44.72
60.15
61.1
59.6
95.05
61.99
10.8
35.46
44.72
60.15
61.1
59.6
95.05
61.99
50.88
79.48
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
1.0
2.0
3.0
5.0
8.0
11.0
1.0
0.0
2.0
2.0
4.0
6.0
0.0
0.0
1.0
2.0
3.0
4.0
6.0
9.0
3.0
5.0
6.0
10.0
2.0
4.0
3.0
4.0
4.0
6.0
9.0
1.0
2.0
3.0
4.0
5.0
7.0
9.0
2.0
2.0
4.0
5.0
9.0
16.0
19.0
25.0
31.0
34.0
17.0
11.0
13.0
15.0
18.0
23.0
29.0
33.0
30.0
29.0
31.0
35.0
40.0
25.0
14.0
2.0
4.0
8.0
4.0
4.0
6.0
8.0
13.0
16.0
21.0
26.0
31.0
36.0
43.0
52.0
62.0
74.0
10.8
73.0
53.0
57.0
64.0
76.0
89.0
58.0
31.0
23.0
14.0
5.0
1.0
1.0
5.0
8.0
9.0
13.0
19.0
29.0
39.0
43.0
47.0
55.0
58.0
61.0
70.0
82.0
96.0
91.0
90.0
89.0
62.0
43.0
28.0
13.0
12.0
10.0
10.0
6.0
6.0
3.0
4.0
7.0
9.0
16.0
25.0
30.0
39.0
48.0
62.0
67.0
76.0
88.0
90.0
96.0
103.0
113.0
94.0
81.0
65.0
52.0
27.0
10.0
6.0
9.0
8.0
9.0
8.0
11.0
12.0
15.0
16.0
20.0
27.0
36.0
38.0
35.0
36.0
40.0
27.0
21.0
19.0
21.0
21.0
18.0
9.0
6.0
2.0
8.0
8.0
9.0
10.0
14.0
20.0
28.0
38.0
35.0
25.0
17.0
20.0
35.46
27.0
22.0
24.0
14.0
16.0
25.0
29.0
38.0
45.0
56.0
75.0
76.0
76.0
71.0
41.0
21.0
14.0
14.0
6.0
6.0
3.0
4.0
6.0
11.0
14.0
10.0
10.0
9.0
9.0
13.0
18.0
22.0
28.0
30.0
33.0
40.0
42.0
48.0
60.0
77.0
96.0
102.0
109.0
68.0
60.0
50.0
41.0
33.0
29.0
20.0
11.0
5.0
9.0
13.0
20.0
28.0
38.0
45.0
49.0
48.0
46.0
37.0
43.0
42.0
37.0
34.0
36.0
43.0
47.0
47.0
44.0
45.0
27.0
15.0
18.0
15.0
14.0
15.0
14.0
10.0
13.0
18.0
27.0
39.0
53.0
72.0
96.0
110.0
125.0
130.0
140.0
160.0
145.0
131.0
124.0
117.0
