21.73
34.49
42.3
27.62
50.18
18.14
17.55
20.48
19.38
43.86
29.17
17.88
18.76
12.76
39.86
1.06
4.08
3.54
2.82
5.61
3.18
3.69
2.12
3.72
2.97
3.09
2.76
3.86
4.39
4.69
3.22
3.07
3.46
2.58
1.26
1.31
1.41
0.93
1.94
1.41
0.49
2.13
0.85
1.04
0.89
0.82
1.56
3.18
2.22
4.57
2.28
5.72
0.84
1.97
1.64
3.09
5.33
2.1
3.88
4.2
0.86
1.5
6.32
2.16
1.08
1.71
0.93
1.13
1.3
1.06
1.24
0.57
1.06
1.19
1.33
1.55
2.02
0.69
1.24
1.13
1.09
0.67
0.84
1.19
1.1
1.01
1.04
0.94
1.82
1.1
1.07
0.95
0.84
0.91
1.02
1.37
1.24
1.2
0.94
1.0
2.31
0.93
1.15
1.23
0.91
1.62
1.05
1.33
1.88
1.15
0.42
1.39
1.11
